mack,doanhthuthuan,loinhuangop,loinhuanthuan,loinhuantruocthue,loinhuansauthue,laitrencophieu
,1579969259142.0,141054933309.0,59897214209.0,57477445986.0,49723578250.0,1162.0
,5521801445146.0,613403695600.0,504262839090.0,533751101827.0,486695245001.0,1760.0
,694341855567.0,326912995943.0,377168425953.0,403034350211.0,336224822010.0,8406.0
,287650158554.0,166430689695.0,49697402672.0,54862117404.0,49174003468.0,1560.0
,488807515091.0,156990103419.0,58030074007.0,55328920346.0,49451570519.0,1673.2919042189283
,4733193172494.0,2284828685686.0,691786284620.0,727690367519.0,454224823668.0,359.0
,681740913400.0,81573959172.0,67545641992.0,67517343725.0,54151350676.0,904.0
,2375608601388.0,1157091684926.0,347843831338.0,339426803954.0,252544149803.0,244.0
,177625193206.0,7632617537.0,-6931269231.0,-5680080988.0,-5680080988.0,-574.0
,21391226747.0,4214323906.0,-698108988.0,-904722405.0,-904722405.0,-168.0
,66449464733.0,6242834075.0,513680216.0,542762342.0,142492248.0,119.0
,72619116292.0,28698320559.0,18477667474.0,18482218077.0,17085623194.0,1673.2919042189283
,3775281685.0,720771406.0,-6367447886.0,61919133.0,-474872429.0,-487.0
,454052455516.0,29888879110.0,16805156205.0,17583413935.0,13954575584.0,698.0
,5923525000000.0,610514752463.5018,5157489000000.0,4188417000000.0,3326804000000.0,1673.2919042189283
,10972911239.0,1926215020.0,51059459311.0,51098201316.0,51095851370.0,1393.0
,1131861293497.0,293242580106.0,95488833610.0,95552082136.0,75752152338.0,5012.0
,40721510970.0,8105424521.0,-20539875789.0,-20800849182.0,-20800849182.0,1673.2919042189283
,800145221381.0,246041599793.0,119760139622.0,116875679920.0,101148079325.0,1158.0
,1848069710316.0,308190176870.0,86943462366.0,87259475080.0,65774645573.0,3132.0
,103578954128.0,39291541699.0,9188936813.0,9018601142.0,6710500146.0,1350.0
,741241688662.0,233084631119.0,-27309491491.0,-30071523464.0,-30443186461.0,-751.0
,1444335000000.0,610514752463.5018,1349080000000.0,703774000000.0,560822000000.0,704.0
,1192244445297.0,58620979834.0,61122008688.0,55730596746.0,43028313419.0,189.0
,251595463296.0,108240384792.0,21358582969.0,21323644300.0,17177035087.0,1673.2919042189283
,469074237334.0,48644837791.0,4528645125.0,2755642699.0,1005253301.0,38.0
,3374697356483.0,442257760792.0,62736700608.0,60698731944.0,30182353557.0,60.0
,405808298698.0,67124288687.0,-2622630827.0,-1480043178.0,-1480043178.0,-58.0
,28938468889.0,20321725610.0,6459458578.0,5062047483.0,5062047483.0,131.0
,15802593027.0,6584033413.0,-10065524589.0,-18316351386.0,-18316351386.0,-1248.0
,4093509173396.0,1043625260689.0,70672512968.0,72523946612.0,57685058789.0,4493.0
,1369180341465.0,188880043158.0,104935436900.0,102222650231.0,88882252073.0,694.0
,56128696800.0,1395388352.0,18647597005.0,17353669399.0,17353669399.0,508.0
,123961564779.0,75808687234.0,8691524225.0,8432308312.0,610194284.0,10.0
,1953658075141.0,392853494208.0,224797471089.0,227688734251.0,176507549459.0,351.0
,6912623489158.0,751680448585.0,422116807782.0,421810405344.0,422616028545.0,4675.0
,704503127877.0,319291283721.0,167931166746.0,167464619789.0,132828034428.0,6489.0
,17610400252637.0,8315776716636.0,3633301864610.0,3587597717336.0,2861086103961.0,1673.2919042189283
,2601818179.0,2579403397.0,-18945450209.0,-18945450209.0,-18945450209.0,-574.0
,62848794351368.0,23799752019317.0,11026253085978.0,11070838730842.0,9420078521864.0,4940.0
,40104492531184.0,7583060943947.0,543136778737.0,526957088186.0,408413632278.0,2331.0
,182779637902.0,488876857.0,-174248760586.0,-127288890722.0,-127288890722.0,1673.2919042189283
,1147748531060.0,742183792847.0,661173665835.0,663173267145.0,567317494337.0,1673.2919042189283
,1457086750627.0,134946988713.0,9557936985.0,31266489718.0,26823232214.0,1673.2919042189283
,103564126562888.0,17654357438748.0,13156405325870.0,13172107496375.0,10590120585510.0,4354.0
,578606297630.0,205571584658.0,89854130471.0,89997370917.0,66064866845.0,2053.0
,19135848654890.0,1449098011669.0,392938462936.0,428070236190.0,341769384401.0,1673.2919042189283
,335690343652.0,134223737618.0,70628487296.0,71110097909.0,55415941747.0,2427.0
,672328330017.0,262646522252.0,40084309461.0,50141396833.0,39890440238.0,1673.2919042189283
,21129621819327.0,3064081106561.0,2156584949031.0,2152933971779.0,1714776780948.0,5294.0
,2325314422750.0,1073183626740.0,179963344399.0,181530596172.0,92073390082.0,171.0
,33759276317811.0,6765534957795.0,3569408615313.0,3615941969157.0,2666898119207.0,1902.0
,22619246102.0,-5021409775.0,-18221365790.0,-18221365790.0,-18221365790.0,1673.2919042189283
,316625082835.0,188177833974.0,202717546208.0,204589519363.0,181487212189.0,3551.0
,159342953965.0,65059171707.0,17827597664.0,18091674245.0,16238924768.0,1673.2919042189283
,710892295393.0,146190231504.0,-1640466703.0,53213364156.0,27590535401.0,373.0
,145405107521.0,2864823370.0,9100464391.0,6732713050.0,5118396004.0,1673.2919042189283
,71833657748.0,24220996920.0,14141630221.0,15567989852.0,12367110663.0,687.0
,2814721287236.0,238306264606.0,19601201868.0,24612379071.0,18974003001.0,873.0
,856943650.0,664816606.0,-36674352414.0,-29834729847.0,-18204139255.0,-552.0
,4832308663161.0,2161756908589.0,2428563206261.0,2079511820907.0,1905012484015.0,4285.0
,88057102128.0,15975554769.0,8515464385.0,7816989989.0,6113897112.0,371.0
,164814261304.0,52822521752.0,21520964853.0,21047078775.0,16678374779.0,1388.0
,80590362340.0,10528715393.0,5844250369.0,6485786521.0,4870117945.0,99.0
,156696160287.0,87327452970.0,73439660330.0,73502767465.0,69812607516.0,2444.0
,2247003636730.0,190438020325.0,107688957884.0,126062006619.0,100635601052.0,1315.0
,261393684841.0,27594258249.0,9691786180.0,10741783527.0,8554817300.0,870.0
,1501926294033.0,99401732154.0,39862739739.0,41150771275.0,32705402009.0,1148.0
,26254333056966.0,6908144005205.0,5001209170202.0,5915892471321.0,5103472212259.0,1289.0
,62551409334.0,20401221107.0,3194675955.0,2760616390.0,2759140030.0,95.0
,171938536129.0,39519962630.0,7917633568.0,7944485531.0,6307588425.0,1673.2919042189283
,87306977445.0,32163457538.0,-16771835949.0,-16553125339.0,-16808899016.0,1673.2919042189283
,5693569443000.0,2176783266000.0,1199987431000.0,1019283806000.0,1056563495000.0,994.0
,3992094957163.0,1266705644034.0,980436237286.0,977289020386.0,800226211464.0,4986.0
,2598730471287.0,185113337338.0,75235049848.0,103139642547.0,67688000911.0,381.0
,419785053433.0,66286363899.0,-622935857.0,18725123261.0,13286300047.0,104.0
,17815218515.0,12078518075.0,11142609286.0,9857289670.0,9857289670.0,103.0
,69343852258.0,3352619858.0,-8039501476.0,-9820699027.0,-9896955521.0,-1269.0
,1349283371633.0,103143226261.0,22368460285.0,23926812784.0,19124484128.0,6124.0
,5513287344174.0,511923106139.0,177990925160.0,258356507150.0,203569675920.0,1163.0
,6374514460150.0,302272628442.0,268074855439.0,872168518965.0,851790262477.0,1673.2919042189283
,245805228803.0,8160091580.0,-746412674.0,340964779.0,156800890.0,10.0
,24908511704.0,17829448578.0,7302350441.0,7019243359.0,5615991717.0,170.0
,78498815539.0,19872240706.0,42161735208.0,46627833378.0,36352969645.0,1757.0
,300015394544.0,28989499724.0,16515307382.0,15896981840.0,12557591905.0,1926.0
,869270360383.0,55235977196.0,38169201341.0,38169202125.0,30508791171.0,825.0
,4276240392092.0,1720876568754.0,1295326227636.0,1295564056727.0,1039655044354.0,1673.2919042189283
,31116166892.0,2564893913.0,-1027102812.0,480262229.0,232841803.0,1673.2919042189283
,901410794996.0,200760215973.0,126055547856.0,109297718259.0,83245335705.0,1673.2919042189283
,1050468017.0,222740460.0,2354410892.0,2355910892.0,1868117407.0,187.0
,255973767442.0,94905679452.0,18096826169.0,19303648631.0,15818933165.0,506.0
,30856393000000.0,610514752463.5018,22052225000000.0,16730791000000.0,13247888000000.0,3671.0
,546438475898.0,220425816296.0,128818058863.0,88562156792.0,65732739250.0,1673.2919042189283
,2719227682602.0,1589020041753.0,921049716357.0,880104992052.0,753033213518.0,1673.2919042189283
,1953400922993.0,258718866860.0,133847768480.0,137333175331.0,109291643657.0,5438.0
,569438793798.0,160267124509.0,58467098883.0,58392217090.0,46129969285.0,1447.0
,24741368045.0,4343668542.0,26204975.0,32603726.0,32603726.0,1673.2919042189283
,309988216585.0,198694403564.0,63858257390.0,63868367677.0,51056810620.0,1673.2919042189283
,370448864861.0,241919192229.0,237180194399.0,232828080073.0,185338360133.0,14770.0
,57443538554.0,13441719962.0,64746412903.0,64777388604.0,63027388604.0,3151.0
,777178728893.0,174518656831.0,65066172827.0,63856604004.0,50342861085.0,3065.0
,40831422035.0,-20913483470.0,-33288567356.0,-32779742972.0,-33057977209.0,1673.2919042189283
,1870469957283.0,57982957768.0,29853723509.0,29736727654.0,23621405743.0,1673.2919042189283
,571225175340.0,63930307339.0,373259530358.0,381658770934.0,368524826740.0,1040.0
,3308270705928.0,1344050482178.0,558981283096.0,557845821119.0,473241678231.0,973.0
,7206334295379.0,546584652564.0,24396921560.0,23358958315.0,17870902476.0,1673.2919042189283
,119299308527.0,52062204121.0,22869054506.0,27387695380.0,21078760980.0,1004.0
,852499159848.0,89484498266.0,17757828667.0,17882177585.0,14054634116.0,1093.0
,149000069681.0,65176986814.0,59343575703.0,59115945920.0,47185289710.0,2245.0
,5970103950.0,2145752697.0,-58849329256.0,-58994592535.0,-58994592535.0,1673.2919042189283
,115188432401.0,1059491977.0,1112837723.0,1049710850.0,854645335.0,139.0
,2998557338965.0,326446534264.0,131942925462.0,108349154971.0,80399679625.0,3163.0
,28958565964.0,6239844644.0,4495761113.0,4520328034.0,4094160806.0,205.0
,4121908336161.3467,610514752463.5018,689896727788.6925,586855616546.8632,464930924081.62933,1673.2919042189283
,1542340804.0,-12851692.0,-4653598738.0,-10080496629.0,-10080496629.0,-10081.0
,4235459338475.0,92141986365.0,28986054239.0,29836636697.0,25627907250.0,939.0
,107881252448.0,20768792110.0,20226526630.0,20778501625.0,18114439481.0,1402.0
,52996318288.0,12189889878.0,9145843620.0,7889277565.0,6033053286.0,1673.2919042189283
,786926434334.0,314000884039.0,275372552245.0,277374189284.0,263109766924.0,1119.0
,11036275254339.0,587411095542.0,444391462392.0,444529674873.0,421755762024.0,844.0
,1970815184553.0,642034738261.0,204368189754.0,205825173664.0,178003981526.0,1673.2919042189283
,491919537000.0,-694558344000.0,-939394176000.0,-1280414134000.0,-1276588828000.0,-1152.0
,1182125636807.0,165567756605.0,98232590079.0,100942192575.0,79765070569.0,3355.0
,714397885666.0,112454140787.0,32101562322.0,37472695388.0,29579092847.0,666.0
,112241922650.0,37250560083.0,-8753850512.0,-8420624732.0,-8420624732.0,-421.0
,1709812611405.0,219359094421.0,-70514767167.0,-66988123484.0,-66988123484.0,-930.0
,43637111575.0,22211743297.0,22090100467.0,22441818778.0,20150881830.0,2426.0
,138855112131387.0,18497549127684.0,13267002948344.0,13693499624192.0,12020020984285.0,1673.2919042189283
,36773560408.0,53151637081.0,57394853801.0,60616224563.0,60616224563.0,1010.0
,1287784457723.0,483525029259.0,137208152853.0,138332381323.0,110665013713.0,1381.0
,1615870373752.0,519181026969.0,99023528000.0,111185484581.0,64811902827.0,197.0
,100163568760.0,90858056281.0,23902793734.0,40596551166.0,32598281084.0,56.0
,214268184543.0,45214938381.0,33743237764.0,71552556885.0,65578570826.0,2171.0
,39271893738448.0,4263666396467.0,510613852948.0,551203257346.0,514673976370.0,802.0
,139245565620.0,11071952211.0,7677535710.0,7646934881.0,7156774442.0,190.0
,1114792854721.0,54899904448.0,-83484141728.0,-74062704942.0,-79107549924.0,-3485.0
,417333864331.0,71568945625.0,29963883667.0,29060865116.0,24097950779.0,1673.2919042189283
,918600210086.0,21339524923.0,5908573304.0,5254451352.0,4071264970.0,1673.2919042189283
,6884245697137.0,645247803243.0,93771228845.0,85709337063.0,65178294411.0,170.0
,1014753133557.0,136776180152.0,43516254293.0,39063915231.0,30654943031.0,1397.0
,377831884690.0,10580858001.0,2758749504.0,2013125967.0,1610500774.0,71.0
,5102928678811.0,592181291655.0,334483915801.0,352837330214.0,282475938010.0,6633.0
,489839849627.0,164740809775.0,79790307124.0,79865591098.0,63782472879.0,2556.0
,495013148690.0,67010872468.0,21320248807.0,33646289781.0,26802036826.0,2234.0
,726493403362.0,372666760363.0,-25928637777.0,-24249511942.0,-24575874053.0,1673.2919042189283
,1140492454254.0,80048706223.0,30436778358.0,25297844522.0,18405212790.0,200.0
,1507708755.0,-666772218.0,-191849230412.0,-194651076349.0,-235274318971.0,-1224.0
,5272724948.0,1235474474.0,-6733427000.0,-7469155140.0,-7469155140.0,1673.2919042189283
,278276936599.0,27310403958.0,5173121118.0,12087737234.0,9290315636.0,699.0
,198591742188.0,10781535476.0,-2151624328.0,5629201396.0,3110779584.0,306.0
,155994902978.0,85851418765.0,19194504787.0,17775246205.0,13885770432.0,926.0
,309120694013.0,76018991434.0,78556508758.0,78470913068.0,67323496178.0,2238.0
,678363642180.0,159384115006.0,72789039986.0,73194389790.0,64252067823.0,1673.2919042189283
,30648032502235.0,2758190361614.0,355141924818.0,392268407409.0,284108182863.0,152.0
,16724562362.0,7447517529.0,9284657655.0,9222579483.0,7365647952.0,1673.2919042189283
,393590487971.0,64053346991.0,38317555125.0,38484676588.0,30598130274.0,744.0
,105786761172125.0,13825619134926.0,2517315301248.0,7722924466662.0,7267426862160.0,3108.0
,1451020006655.0,299508940939.0,105842044368.0,105365880502.0,84226596468.0,6899.0
,347809193817.0,-10364949776.0,-43917051234.0,-44104510933.0,-44122012115.0,-1063.0
,670180413702.0,291031314098.0,142874482046.0,154687974095.0,134894045401.0,1294.0
,45439820007.0,10979836622.0,-3497669810.0,278633145.0,278633145.0,22.0
,13209223017.0,6628442302.0,-5184605392.0,511470399.0,364286785.0,1673.2919042189283
,622811727724.0,323061248070.0,303082078990.0,303597541875.0,242577412543.0,1673.2919042189283
,1572511299308.0,128882736348.0,25607968450.0,38253552174.0,32031247801.0,995.0
,8846410510226.0,3337259599769.0,2972638680223.0,2993040316467.0,2393118551557.0,6050.0
,7136773393630.0,558801513083.0,106439826347.0,108119901162.0,72629357316.0,248.0
,714611187138.0,250267588389.0,86745305088.0,116866664781.0,91356745647.0,265.0
,7658150303528.0,3124965569608.0,1105078294809.0,1108404124001.0,875301760419.0,14162.0
,130939549954.0,86267995293.0,134794831138.0,153596017526.0,134159119720.0,3463.0
,1973155586000.0,676666468000.0,223289290000.0,220620354000.0,172925450000.0,1984.0
,1020637132951.0,459182235187.0,422063155433.0,416411958124.0,355457003081.0,1002.0
,139407533343.0,13052146009.0,643857904.0,328982620.0,93466354.0,1.0
,492908767087.0,191701144107.0,128240258112.0,128940103258.0,103199027619.0,3296.0
,186100957650.0,29930451992.0,9290807531.0,7626664277.0,6296440541.0,129.0
,2205119938413.0,855557152690.0,403284767405.0,404192934555.0,320862393082.0,1932.0
,21520326885.0,5236435405.0,848894014.0,798394014.0,287208727.0,144.0
,4121908336161.3467,610514752463.5018,-35383106666.0,-35911291089.0,-35911291089.0,-1726.0
,1766550070641.0,314121543633.0,134022237666.0,135201864548.0,113990460549.0,6348.0
,560054620730.0,287974969115.0,526455961525.0,526773746851.0,477795774146.0,1955.0
,25147448508.0,-434223281.0,-4648929801.0,17390170364.0,13807403300.0,789.0
,198338997510.0,106553831259.0,93797205345.0,94378389527.0,76193497889.0,1659.0
,455410381350.0,129778356774.0,81434432224.0,82210455703.0,65492292043.0,3506.0
,375849378401.0,206488797740.0,142271142425.0,139922769561.0,115478682753.0,121.0
,575626468075.0,193381547690.0,50583382149.0,62724822320.0,34287291182.0,373.0
,555393599691.0,27335460470.0,613341383.0,1048147645.0,1048147645.0,33.0
,1939027688094.0,67939077974.0,15044127010.0,10339733650.0,3612587111.0,126.0
,74751428498.0,53252601579.0,21539839436.0,21543203072.0,17118415814.0,247.0
,38607393291.0,-5142402494.0,-38204243840.0,-39499312109.0,-39499312109.0,-2626.0
,612521692173.0,151789798065.0,55361877602.0,63747073150.0,51886432712.0,461.0
,2775753386355.0,1283446290850.0,907006415261.0,763727824347.0,459879039452.0,555.0
,8331303343827.0,1523168594994.0,102066356966.0,107113897449.0,67896579353.0,135.0
,3278584206000.0,1740250562000.0,1130553838000.0,1050935191000.0,803073381000.0,800.0
,35660063272.0,1333879023.0,1722137118.0,1670033845.0,1344084148.0,189.0
,7402980225919.0,629119945548.0,15070603914.0,15258069417.0,5233868802.0,206.0
,309842135613.0,45407872498.0,80627769162.0,72727879134.0,56710436319.0,126.0
,7118614609836.0,259859352899.0,51291866729.0,70588306384.0,57169796279.0,947.0
,657528281152.0,77980396635.0,34756952947.0,17084833728.0,17084833728.0,1953.0
,435533916349.0,108593145411.0,97228572362.0,98327715366.0,87603738019.0,1673.2919042189283
,88587513537.0,4289865814.0,6713705186.0,7255154300.0,7255154300.0,1395.0
,3191226000000.0,610514752463.5018,1935006000000.0,1112058000000.0,887494000000.0,2455.0
,411624057742.0,56156790779.0,10699321191.0,9336336667.0,7309231628.0,1673.2919042189283
,4576289366558.0,100835441494.0,14927300487.0,14936893169.0,10724365167.0,1673.2919042189283
,1438926718406.0,169486941713.0,35638475935.0,33872281791.0,26315062954.0,120.0
,4121908336161.3467,610514752463.5018,-275422941155.0,-276911443953.0,-276911443953.0,-4549.0
,401275176502.0,177676235071.0,121609991211.0,83572221913.0,52752122115.0,431.0
,46391514376.0,5471568064.0,707420508.0,-975212287.0,-1008762763.0,-84.0
,2469776072818.0,1235973810961.0,976514642048.0,977331647342.0,776522931704.0,2268.0
,4121908336161.3467,610514752463.5018,-50274867.0,-51883748.0,-51883748.0,1673.2919042189283
,7450091674.0,85107217.0,-4648226291.0,-4448549423.0,-4448549423.0,-148.0
,450910060199.0,31190510468.0,13062212407.0,13006652400.0,10351644880.0,1645.0
,13250634406791.0,2524333946074.0,1547840590942.0,1497742106338.0,1170680574701.0,6145.0
,5487848457885.0,209242624114.0,25195155536.0,29574340558.0,25726823618.0,705.0
,963510808574.0,90286569006.0,37888301137.0,41539852556.0,41539852556.0,1673.2919042189283
,278961472158.0,63915847020.0,33460072339.0,31424300138.0,30912899429.0,6097.0
,155460874029.0,-8072264574.0,-19413635459.0,3561203504.0,3561203504.0,72.0
,1073199177579.0,51279957246.0,30979290025.0,31528812542.0,27564331931.0,2816.0
,136026574491.0,57963136326.0,21320277567.0,23094629903.0,17166936788.0,1673.2919042189283
,4924717468479.0,630106829422.0,304446774142.0,308153127861.0,225276812315.0,1673.2919042189283
,67939382540.0,3689433887.0,-729252015.0,-1481439872.0,-1492747472.0,-457.0
,340967016165.0,57964261261.0,50802219269.0,53710123306.0,42582068380.0,11904.0
,465961353640.0,103056065826.0,59258151817.0,56825683482.0,44954305958.0,3008.0
,3465768683539.0,622752721676.0,219314803515.0,216207267894.0,169547509765.0,1352.0
,325511294152.0,83439278607.0,23412395945.0,23449688159.0,20432297622.0,1673.2919042189283
,106009186186.0,12625576618.0,4507070577.0,4291194322.0,3387369558.0,1694.0
,873018594174.0,194159690056.0,104535803592.0,104147994369.0,82625349418.0,3540.0
,37677603513.0,10198016654.0,-22178947.0,874099788.0,86534241.0,52.0
,2513465377819.0,332247878996.0,172005510404.0,172181676058.0,131170095488.0,684.0
,33565216052.0,1739210053.0,2506409755.0,1677267299.0,1677267299.0,68.0
,-173233280116.0,-190275886247.0,-824427637307.0,-840056100008.0,-777868798713.0,-3036.0
,217957757303.0,64390399949.0,6461965274.0,6810241351.0,6810241351.0,536.0
,319686229615.0,93044741263.0,125370362957.0,124827947226.0,100130467661.0,1271.0
,126572357622.0,13839397047.0,-47933238895.0,-48253682287.0,-48262341236.0,-1520.0
,2503558386331.0,1690332797343.0,825556232231.0,825286243034.0,792089782258.0,2721.0
,102592491503.0,5652310161.0,-40525685736.0,-50603628273.0,-51671042498.0,-1024.0
,1229096725714.0,247485886427.0,145135055896.0,147233885041.0,116948825433.0,4647.0
,423446910138.0,218863529280.0,188944119233.0,232625062828.0,183840449729.0,1673.2919042189283
,2294452342939.0,257375446863.0,102357666609.0,88256524426.0,76600979504.0,1673.2919042189283
,3766238031498.0,135440194644.0,10572009645.0,6113389635.0,1488799883.0,7.0
,2876943464074.0,616366550343.0,256028353966.0,256553679099.0,201513867351.0,2793.0
,45045559220.0,25190271033.0,16217551875.0,15967731411.0,14056327020.0,5110.0
,6101713206847.0,143908008540.0,62434326608.0,78717531876.0,74531547478.0,1100.0
,1545729303608.0,101110490255.0,17781480925.0,21542851328.0,16387900755.0,1501.0
,4121908336161.3467,610514752463.5018,-5950636740.0,-5950636740.0,-5950636740.0,-232.0
,49485583507.0,3836304658.0,-1073852989.0,-5944113815.0,-5944113815.0,1673.2919042189283
,15393743000000.0,610514752463.5018,14121987000000.0,12168168000000.0,9720900000000.0,3904.0
,372057657207.0,28787737996.0,19237382452.0,17783712927.0,15298952477.0,1673.2919042189283
,3425000000.0,2379179215.0,-66342383678.0,3615025921.0,2731912554.0,1673.2919042189283
,4646638398567.0,554355310902.0,142132704981.0,141015787858.0,97791437987.0,1673.2919042189283
,124492177234.0,10783007072.0,54062863414.0,53872428717.0,43737941237.0,3014.0
,177406724480.0,31982901565.0,7177006798.0,7312888043.0,7312888043.0,903.0
,41152219000000.0,610514752463.5018,38405972000000.0,28829328000000.0,22951264000000.0,1673.2919042189283
,311186580224.0,42674242190.0,29552495105.0,29609581208.0,28042953316.0,233.0
,3120367476027.0,1710570189323.0,925787501617.0,930644050935.0,743553182565.0,1673.2919042189283
,22439004239.0,8484923330.0,2794337109.0,2137953084.0,1551004516.0,274.0
,480125601327.0,41294013465.0,1926168120.0,12528073059.0,9654232940.0,1673.2919042189283
,45033889413.0,9203602020.0,-7064669282.0,-7015266774.0,-7015266774.0,-72.0
,30897225625237.0,14404685240219.0,9012591353499.0,9004312866417.0,7920537530999.0,10841.0
,2916958103285.0,848545365640.0,253708586983.0,252056847255.0,219920772280.0,1799.0
,54937895620.0,6345313772.0,-88547164.0,338795462.0,271036370.0,66.0
,466605824421.0,54718621827.0,36964626634.0,37112292498.0,29697833918.0,1973.0
,2612140095197.0,273441658003.0,69417876684.0,70929824483.0,53507898347.0,2498.0
,1024325827698.0,101700895590.0,-1861249390.0,3390222099.0,3390222099.0,62.0
,228671453048.0,53135722592.0,5739454050.0,4111753398.0,4030572309.0,1673.2919042189283
,443135811734.0,92481202963.0,18425704273.0,19337915777.0,15182612518.0,1223.0
,879845362827.0,38770035813.0,5350961634.0,9300202552.0,8103825190.0,540.0
,3369278515.0,876015747.0,-1001031374.0,-756335355.0,-756335355.0,-41.0
,1875818093.0,54545455.0,-15274963945.0,-16184240519.0,-16184240519.0,-489.0
,93467784692.0,40417074690.0,59915112965.0,60591818022.0,48281331359.0,2012.0
,14288898450.0,-243100890.0,14441197033.0,13922004467.0,11816355128.0,1673.2919042189283
,1611285066691.0,173706088626.0,7583036396.0,8714008932.0,6368160965.0,1673.2919042189283
,3640825147740.0,545372447106.0,308180808232.0,308136183006.0,238496633985.0,1673.2919042189283
,919577453402.0,248056555639.0,54922826934.0,54715942396.0,42263025646.0,1673.0
,109981801372.0,38882011047.0,9428487385.0,9268338399.0,7381724993.0,1476.0
,7649715892213.0,1961739670083.0,11723942093.0,22705586964.0,25346456196.0,300.0
,4650532796701.0,850189411027.0,145465423877.0,159134567401.0,127793527800.0,4349.0
,14731065489102.0,1124839400134.0,-134492723412.0,-179590236398.0,-234914701922.0,-602.0
,4121908336161.3467,-16707062010.0,-17145014999.0,-17456673561.0,-17456673561.0,1673.2919042189283
,10243064000000.0,610514752463.5018,8988305000000.0,6903842000000.0,5519377000000.0,2123.0
,5280403155194.0,829508180749.0,557436805241.0,541218219993.0,439900672643.0,5465.0
,83177720000000.0,24655738000000.0,6760549000000.0,6024803000000.0,4272384000000.0,1345.0
,14336328727000.0,892706621000.0,-258075720000.0,-933569686000.0,-1586598650000.0,-1491.0
,1273890610665.0,27256939497.0,22988184976.0,22431597008.0,17139549264.0,226.0
